chr	coord	gene_name	refseqID	rel_location	utr5_st	utr5_end	cds_st	cds_end	utr3_st	utr3_end	utr5_size	cds_size	utr3_size
chr14	103988424	CKB	ENST00000348956.2	1.247818	641	284	283	-862	-863	-1067	357	1145	204
chr14	103988497	CKB	ENST00000348956.2	1.184119	568	211	210	-935	-936	-1140	357	1145	204
chr14	103988804	CKB	ENST00000348956.2	1.023560	384	27	26	-1119	-1120	-1324	357	1145	204
chr14	104001959	TRMT61A	ENST00000389749.4	2.355684	1777	1671	1670	801	800	-1451	106	869	2251
chr14	104002067	TRMT61A	ENST00000389749.4	2.403641	1885	1779	1778	909	908	-1343	106	869	2251
chr14	104023728	BAG5	ENST00000445922.2	2.741758	4020	3774	3773	2430	2429	-846	246	1343	3275
chr14	104026321	BAG5	ENST00000445922.2	1.878720	1427	1181	1180	-163	-164	-3439	246	1343	3275
chr14	104026689	BAG5	ENST00000445922.2	1.604911	1059	813	812	-531	-532	-3807	246	1343	3275
chr14	104378853	C14orf2	ENST00000553430.1	2.995604	1652	1593	1592	1359	1358	-6	59	233	1364
chr14	104642550	KIF26A	ENST00000315264.7	1.574924	3385	3008	3007	-2224	-2225	-3328	377	5231	1103
chr14	105225907	SIVA1	ENST00000329967.6	2.494186	714	613	612	85	84	-87	101	527	171
chr14	105461107	C14orf79	ENST00000549240.1	2.024831	2070	263	262	11	10	-432	1807	251	442
chr14	105676736	BRF1	ENST00000546474.1	2.120158	17145	2186	2185	152	151	-1113	14959	2033	1264
chr14	105716312	BTBD6	ENST00000463376.2	1.434712	1076	536	535	-697	-698	-1118	540	1232	420
chr14	105936723	MTA1	ENST00000331320.7	2.332685	2532	2319	2318	171	170	-343	213	2147	513
chr14	105936916	MTA1	ENST00000331320.7	2.708171	2725	2512	2511	364	363	-150	213	2147	513
chr14	105995191	TMEM121	ENST00000392519.2	1.020833	183	20	19	-940	-941	-1348	163	959	407
chr14	105995605	TMEM121	ENST00000392519.2	1.452083	597	434	433	-526	-527	-934	163	959	407
chr15	25583538	UBE3A	ENST00000232165.3	2.392013	4021	3365	3364	746	745	-1157	656	2618	1902
chr15	25615758	UBE3A	ENST00000232165.3	1.596793	2219	1563	1562	-1056	-1057	-2959	656	2618	1902
chr15	25616352	UBE3A	ENST00000232165.3	1.369989	1625	969	968	-1650	-1651	-3553	656	2618	1902
chr15	29560709	NDNL2	ENST00000332303.4	2.445483	1324	1201	1200	286	285	-356	123	914	641
chr15	29561065	NDNL2	ENST00000332303.4	1.923497	968	845	844	-70	-71	-712	123	914	641
chr15	32928617	ARHGAP11A	ENST00000361627.3	1.534831	2364	1643	1642	-1429	-1430	-3533	721	3071	2103
chr15	32928669	ARHGAP11A	ENST00000361627.3	1.551758	2416	1695	1694	-1377	-1378	-3481	721	3071	2103
chr15	32928910	ARHGAP11A	ENST00000361627.3	1.630208	2657	1936	1935	-1136	-1137	-3240	721	3071	2103
chr15	32928992	ARHGAP11A	ENST00000361627.3	1.656901	2739	2018	2017	-1054	-1055	-3158	721	3071	2103
chr15	32929437	ARHGAP11A	ENST00000361627.3	1.801758	3184	2463	2462	-609	-610	-2713	721	3071	2103
chr15	34395955	PGBD4	ENST00000397766.2	1.695677	1681	1223	1222	-535	-536	-636	458	1757	100
chr15	34522146	EMC4	ENST00000267750.4	2.426630	824	709	708	157	156	-211	115	551	367
chr15	34634067	NOP10	ENST00000328848.4	2.404762	400	297	296	102	101	-150	103	194	251
chr15	34634099	NOP10	ENST00000328848.4	2.277778	368	265	264	70	69	-182	103	194	251
chr15	34634121	NOP10	ENST00000328848.4	2.190476	346	243	242	48	47	-204	103	194	251
chr15	34634132	NOP10	ENST00000328848.4	2.146825	335	232	231	37	36	-215	103	194	251
chr15	34634157	NOP10	ENST00000328848.4	2.047619	310	207	206	12	11	-240	103	194	251
chr15	37183649	MEIS2	ENST00000338564.5	2.244272	2584	2138	2137	725	724	-2243	446	1412	2967
chr15	37183654	MEIS2	ENST00000338564.5	2.242588	2579	2133	2132	720	719	-2248	446	1412	2967
chr15	37184315	MEIS2	ENST00000338564.5	2.019879	1918	1472	1471	59	58	-2909	446	1412	2967
chr15	38643450	SPRED1	ENST00000299084.4	1.689139	1779	920	919	-415	-416	-6000	859	1334	5584
chr15	40330584	SRP14	ENST00000267884.6	1.265207	180	109	108	-302	-303	-896	71	410	593
chr15	40685934	KNSTRN	ENST00000416151.2	2.543879	1477	1363	1362	502	501	-421	114	860	922
chr15	40686064	KNSTRN	ENST00000416151.2	2.684724	1607	1493	1492	632	631	-291	114	860	922
chr15	40686111	KNSTRN	ENST00000416151.2	2.735645	1654	1540	1539	679	678	-244	114	860	922
chr15	40708544	IVD	ENST00000249760.2	1.881289	1463	1121	1120	-151	-152	-3201	342	1271	3049
chr15	40751305	BAHD1	ENST00000561234.1	1.274359	900	642	641	-1698	-1699	-3797	258	2339	2098
chr15	40751808	BAHD1	ENST00000561234.1	1.489316	1403	1145	1144	-1195	-1196	-3294	258	2339	2098
chr15	40866063	RPUSD2	ENST00000315616.7	1.757631	1278	1241	1240	-397	-398	-596	37	1637	198
chr15	40866251	RPUSD2	ENST00000315616.7	1.872405	1466	1429	1428	-209	-210	-408	37	1637	198
chr15	41046816	RMDN3	ENST00000260385.6	1.117481	1233	166	165	-1247	-1248	-1904	1067	1412	656
chr15	41248218	CHAC1	ENST00000446533.3	2.333333	1349	1041	1040	246	245	-492	308	794	737
chr15	41672552	NUSAP1	ENST00000260359.6	2.194444	1712	1449	1448	168	167	-696	263	1280	863
chr15	41772988	RTF1	ENST00000389629.4	2.035814	2247	2236	2235	103	102	-2773	11	2132	2875
chr15	42058750	MGA	ENST00000219905.7	1.920852	8650	8470	8469	-728	-729	-3391	180	9197	2662
chr15	43656416	ZSCAN29	ENST00000396976.2	1.542009	1521	1387	1386	-1172	-1173	-4073	134	2558	2900
chr15	43991366	CKMT1A	ENST00000413453.2	2.593985	1856	1333	1332	79	78	-54	523	1253	132
chr15	44038832	PDIA3	ENST00000300289.5	1.062582	242	95	94	-1423	-1424	-3484	147	1517	2060
chr15	44063447	PDIA3	ENST00000300289.5	2.015041	1696	1549	1548	31	30	-2030	147	1517	2060
chr15	44063483	PDIA3	ENST00000300289.5	2.032508	1732	1585	1584	67	66	-1994	147	1517	2060
chr15	44093996	HYPK	ENST00000406925.1	1.979487	4492	382	381	-8	-9	-284	4110	389	275
chr15	44097184	MFAP1	ENST00000267812.3	2.179402	1660	1428	1427	108	107	-494	232	1319	601
chr15	44097261	MFAP1	ENST00000267812.3	2.051495	1583	1351	1350	31	30	-571	232	1319	601
chr15	45007730	B2M	ENST00000558401.1	1.491667	246	177	176	-183	-184	-1468	69	359	1284
chr15	45007789	B2M	ENST00000558401.1	1.655556	305	236	235	-124	-125	-1409	69	359	1284
chr15	45009929	B2M	ENST00000558401.1	2.108171	568	499	498	139	138	-1146	69	359	1284
chr15	45694638	SPATA5L1	ENST00000305560.6	1.004863	109	11	10	-2251	-2252	-2460	98	2261	208
chr15	49030828	CEP152	ENST00000380950.2	1.925580	4938	4751	4750	-382	-383	-696	187	5132	313
chr15	49170684	EID1	ENST00000530028.2	1.551418	601	311	310	-253	-254	-1696	290	563	1442
chr15	49171080	EID1	ENST00000530028.2	2.099099	997	707	706	143	142	-1300	290	563	1442
chr15	49171086	EID1	ENST00000530028.2	2.103257	1003	713	712	149	148	-1294	290	563	1442
chr15	49171144	EID1	ENST00000530028.2	2.143451	1061	771	770	207	206	-1236	290	563	1442
chr15	49171383	EID1	ENST00000530028.2	2.309078	1300	1010	1009	446	445	-997	290	563	1442
chr15	49171848	EID1	ENST00000530028.2	2.631324	1765	1475	1474	911	910	-532	290	563	1442
chr15	49171857	EID1	ENST00000530028.2	2.637561	1774	1484	1483	920	919	-523	290	563	1442
chr15	49419823	COPS2	ENST00000388901.5	2.122034	1729	1656	1655	324	323	-2331	73	1331	2654
chr15	49419913	COPS2	ENST00000388901.5	2.088136	1639	1566	1565	234	233	-2421	73	1331	2654
chr15	49420069	COPS2	ENST00000388901.5	2.029379	1483	1410	1409	78	77	-2577	73	1331	2654
chr15	49420084	COPS2	ENST00000388901.5	2.023729	1468	1395	1394	63	62	-2592	73	1331	2654
chr15	49420197	COPS2	ENST00000388901.5	1.962462	1355	1282	1281	-50	-51	-2705	73	1331	2654
chr15	52877042	FAM214A	ENST00000261844.7	1.921387	3129	2977	2976	-254	-255	-1087	152	3230	832
chr15	55474292	RSL24D1	ENST00000260443.4	2.043091	726	550	549	58	57	-1288	176	491	1345
chr15	58888025	ADAM10	ENST00000260408.3	2.734528	4411	3968	3967	1721	1720	-622	443	2246	2342
chr15	58889761	ADAM10	ENST00000260408.3	1.993324	2675	2232	2231	-15	-16	-2358	443	2246	2342
chr15	59172120	SLTM	ENST00000380516.2	2.081761	3270	3183	3182	78	77	-876	87	3104	953
chr15	59189371	SLTM	ENST00000380516.2	1.376812	1257	1170	1169	-1935	-1936	-2889	87	3104	953
chr15	59373253	RNF111	ENST00000348370.4	1.698075	2499	2067	2066	-894	-895	-3413	432	2960	2518
chr15	59931097	GTF2A2	ENST00000396060.2	2.218692	745	564	563	234	233	-836	181	329	1069
chr15	60297839	FOXB1	ENST00000396057.4	1.692229	1155	677	676	-301	-302	-516	478	977	214
chr15	64429777	SNX1	ENST00000353874.4	1.971930	1420	1385	1384	-40	-41	-6656	35	1424	6615
chr15	64448069	PPIB	ENST00000300026.3	2.725118	1022	804	803	153	152	-58	218	650	210
chr15	64448086	PPIB	ENST00000300026.3	2.644550	1005	787	786	136	135	-75	218	650	210
chr15	64448118	PPIB	ENST00000300026.3	2.492891	973	755	754	104	103	-107	218	650	210
chr15	64448271	PPIB	ENST00000300026.3	1.924731	820	602	601	-49	-50	-260	218	650	210
chr15	64448310	PPIB	ENST00000300026.3	1.864823	781	563	562	-88	-89	-299	218	650	210
chr15	64448977	PPIB	ENST00000300026.3	1.729647	693	475	474	-176	-177	-387	218	650	210
chr15	64454287	PPIB	ENST00000300026.3	1.310292	420	202	201	-449	-450	-660	218	650	210
chr15	64592694	CSNK1G1	ENST00000303052.7	1.003940	428	5	4	-1264	-1265	-7678	423	1268	6413
chr15	64592694	CTD-2116N17.1	ENST00000606793.1	0.632353	386	-225	-226	-1440	-1441	-1521	611	1214	80
chr15	65295007	MTFMT	ENST00000220058.4	2.708108	1576	1563	1562	393	392	-162	13	1169	554
chr15	65442967	CLPX	ENST00000300107.3	2.074501	2284	2096	2095	194	193	-2410	188	1901	2603
chr15	65862487	PTPLAD1	ENST00000261875.5	1.660239	884	719	718	-370	-371	-2340	165	1088	1969
chr15	65870339	PTPLAD1	ENST00000261875.5	2.823350	2876	2711	2710	1622	1621	-348	165	1088	1969
chr15	65871263	VWA9	ENST00000395644.4	2.774038	2375	2040	2039	483	482	-141	335	1556	623
chr15	65871275	VWA9	ENST00000395644.4	2.754808	2363	2028	2027	471	470	-153	335	1556	623
chr15	65871323	VWA9	ENST00000395644.4	2.677885	2315	1980	1979	423	422	-201	335	1556	623
chr15	65871470	VWA9	ENST00000395644.4	2.442308	2168	1833	1832	276	275	-348	335	1556	623
chr15	65871601	VWA9	ENST00000395644.4	2.232372	2037	1702	1701	145	144	-479	335	1556	623
chr15	65871740	VWA9	ENST00000395644.4	2.009615	1898	1563	1562	6	5	-618	335	1556	623
chr15	66170187	RAB11A	ENST00000261890.2	1.497696	451	324	323	-327	-328	-4478	127	650	4150
chr15	66183947	RAB11A	ENST00000261890.2	2.907974	4547	4420	4419	3769	3768	-382	127	650	4150
chr15	66618495	DIS3L	ENST00000319194.5	1.598422	2005	1745	1744	-1171	-1172	-1757	260	2915	585
chr15	66792636	RPL4	ENST00000307961.6	1.710280	1004	912	911	-372	-373	-1762	92	1283	1389
chr15	66795024	RPL4	ENST00000307961.6	1.270249	439	347	346	-937	-938	-2327	92	1283	1389
chr15	66840901	ZWILCH	ENST00000307897.5	2.164487	2394	2015	2014	239	238	-1214	379	1775	1452
chr15	67818832	C15orf61	ENST00000342683.4	1.892405	603	423	422	-51	-52	-796	180	473	744
chr15	68500282	CLN6	ENST00000249806.5	2.170732	1289	1132	1131	196	195	-952	157	935	1147
chr15	68570504	FEM1B	ENST00000306917.4	0.591870	363	-251	-252	-2135	-2136	-6758	614	1883	4622
chr15	68583099	FEM1B	ENST00000306917.4	1.744692	2017	1403	1402	-481	-482	-5104	614	1883	4622
chr15	68583354	FEM1B	ENST00000306917.4	1.880042	2272	1658	1657	-226	-227	-4849	614	1883	4622
chr15	68583419	FEM1B	ENST00000306917.4	1.914544	2337	1723	1722	-161	-162	-4784	614	1883	4622
chr15	68585917	FEM1B	ENST00000306917.4	2.505516	4835	4221	4220	2337	2336	-2286	614	1883	4622
chr15	69071343	ANP32A	ENST00000465139.2	2.696636	1970	1827	1826	1077	1076	-469	143	749	1545
chr15	69560762	GLCE	ENST00000261858.2	1.557174	1260	1033	1032	-821	-822	-3776	227	1853	2954
chr15	69714700	KIF23	ENST00000260363.4	1.169615	605	489	488	-2394	-2395	-3004	116	2882	609
chr15	69740613	KIF23	ENST00000260363.4	2.765574	3466	3350	3349	467	466	-143	116	2882	609
chr15	69747562	RPLP1	ENST00000260379.6	1.582609	365	201	200	-144	-145	-553	164	344	408
chr15	70342200	TLE3	ENST00000558939.1	2.102297	3932	2555	2554	236	235	-2071	1377	2318	2306
chr15	71124038	LARP6	ENST00000299213.8	2.668561	1899	1829	1828	353	352	-175	70	1475	527
chr15	72491687	PKM	ENST00000319622.6	2.489533	2356	1900	1899	304	303	-317	456	1595	620
chr15	72491743	PKM	ENST00000319622.6	2.399356	2300	1844	1843	248	247	-373	456	1595	620
chr15	72491873	PKM	ENST00000319622.6	2.190016	2170	1714	1713	118	117	-503	456	1595	620
chr15	72499103	PKM	ENST00000319622.6	1.692982	1562	1106	1105	-490	-491	-1111	456	1595	620
chr15	72533599	PARP6	ENST00000569795.1	2.718978	2777	2090	2089	197	196	-77	687	1892	273
chr15	72533816	PARP6	ENST00000569795.1	1.989435	2560	1873	1872	-20	-21	-294	687	1892	273
chr15	72875629	ARIH1	ENST00000379887.4	1.997611	1983	1670	1669	-4	-5	-4063	313	1673	4058
chr15	73044155	ADPGK	ENST00000311669.8	2.542181	2111	2018	2017	527	526	-445	93	1490	971
chr15	73044225	ADPGK	ENST00000311669.8	2.470165	2041	1948	1947	457	456	-515	93	1490	971
chr15	73595451	NEO1	ENST00000339362.5	2.165006	5246	4800	4799	414	413	-2095	446	4385	2508
chr15	73853290	NPTN	ENST00000351217.6	2.108675	1881	963	962	114	113	-935	918	848	1048
chr15	74005683	CD276	ENST00000318443.5	2.247119	2292	1991	1990	386	385	-1176	301	1604	1561
chr15	74005687	CD276	ENST00000318443.5	2.249680	2296	1995	1994	390	389	-1172	301	1604	1561
chr15	74006775	CD276	ENST00000318443.5	2.946223	3384	3083	3082	1478	1477	-84	301	1604	1561
chr15	74032365	C15orf59	ENST00000569673.1	1.878685	1979	775	774	-107	-108	-224	1204	881	116
chr15	74315606	PML	ENST00000565898.1	1.415170	1123	1040	1039	-1465	-1466	-4269	83	2504	2803
chr15	74743791	UBL7	ENST00000567435.1	1.400700	921	458	457	-685	-686	-798	463	1142	112
chr15	74924809	EDC3	ENST00000315127.4	2.070107	1852	1671	1670	144	143	-1910	181	1526	2053
chr15	75189893	MPI	ENST00000352410.4	1.860063	1160	1094	1093	-178	-179	-1905	66	1271	1726
chr15	75192391	FAM219B	ENST00000357635.5	2.976064	3486	3166	3165	2569	2568	-63	320	596	2631
chr15	75216058	COX5A	ENST00000322347.6	1.867550	546	393	392	-60	-61	-721	153	452	660
chr15	75219133	COX5A	ENST00000322347.6	1.690949	466	313	312	-140	-141	-801	153	452	660
chr15	75247721	RPP25	ENST00000322177.5	2.385204	2084	1204	1203	604	603	-964	880	599	1567
chr15	75248015	RPP25	ENST00000322177.5	2.197704	1790	910	909	310	309	-1258	880	599	1567
chr15	75498456	C15orf39	ENST00000360639.2	1.021310	386	67	66	-3077	-3078	-4130	319	3143	1052
chr15	75500040	C15orf39	ENST00000360639.2	1.525127	1970	1651	1650	-1493	-1494	-2546	319	3143	1052
chr15	75500671	C15orf39	ENST00000360639.2	1.725827	2601	2282	2281	-862	-863	-1915	319	3143	1052
chr15	75500809	C15orf39	ENST00000360639.2	1.769720	2739	2420	2419	-724	-725	-1777	319	3143	1052
chr15	75503435	C15orf39	ENST00000360639.2	1.993003	3441	3122	3121	-22	-23	-1075	319	3143	1052
chr15	75632460	COMMD4	ENST00000267935.8	2.425373	912	714	713	114	113	-154	198	599	267
chr15	75632505	COMMD4	ENST00000267935.8	2.593284	957	759	758	159	158	-109	198	599	267
chr15	75663638	SIN3A	ENST00000394947.3	2.262308	4818	4504	4503	682	681	-1918	314	3821	2599
chr15	75663889	SIN3A	ENST00000394947.3	2.165769	4567	4253	4252	431	430	-2169	314	3821	2599
chr15	75663951	SIN3A	ENST00000394947.3	2.141923	4505	4191	4190	369	368	-2231	314	3821	2599
chr15	75664109	SIN3A	ENST00000394947.3	2.081154	4347	4033	4032	211	210	-2389	314	3821	2599
chr15	75931500	IMP3	ENST00000314852.2	2.860113	1953	1010	1009	455	454	-74	943	554	528
chr15	75931583	IMP3	ENST00000314852.2	2.703214	1870	927	926	372	371	-157	943	554	528
chr15	75931647	IMP3	ENST00000314852.2	2.582231	1806	863	862	308	307	-221	943	554	528
chr15	75931859	IMP3	ENST00000314852.2	2.181474	1594	651	650	96	95	-433	943	554	528
chr15	75932025	IMP3	ENST00000314852.2	1.873874	1428	485	484	-70	-71	-599	943	554	528
chr15	76634314	ISL2	ENST00000290759.4	2.215289	1377	1218	1217	138	137	-503	159	1079	640
chr15	76634415	ISL2	ENST00000290759.4	2.372855	1478	1319	1318	239	238	-402	159	1079	640
chr15	77224271	RCN2	ENST00000394885.3	1.093291	311	89	88	-865	-866	-1903	222	953	1037
chr15	77224752	RCN2	ENST00000394885.3	1.204403	417	195	194	-759	-760	-1797	222	953	1037
chr15	77224784	RCN2	ENST00000394885.3	1.237945	449	227	226	-727	-728	-1765	222	953	1037
chr15	77239796	RCN2	ENST00000394885.3	1.624738	818	596	595	-358	-359	-1396	222	953	1037
chr15	77241448	RCN2	ENST00000394885.3	1.879455	1061	839	838	-115	-116	-1153	222	953	1037
chr15	77338852	TSPAN3	ENST00000267970.4	2.115330	1360	1087	1086	325	324	-2493	273	761	2817
chr15	77339058	TSPAN3	ENST00000267970.4	2.042229	1154	881	880	119	118	-2699	273	761	2817
chr15	77473346	PEAK1	ENST00000560626.2	1.176111	1398	923	922	-4318	-4319	-10316	475	5240	5997
chr15	77906777	LINGO1	ENST00000355300.6	1.790123	1646	1472	1471	-391	-392	-1408	174	1862	1016
chr15	78790460	IREB2	ENST00000258886.8	1.991355	3015	2867	2866	-25	-26	-3338	148	2891	3312
chr15	78837220	PSMA4	ENST00000044462.7	1.377863	446	297	296	-489	-490	-807	149	785	317
chr15	78841397	PSMA4	ENST00000044462.7	2.349057	1046	897	896	111	110	-207	149	785	317
chr15	78841477	PSMA4	ENST00000044462.7	2.600629	1126	977	976	191	190	-127	149	785	317
chr15	78882281	CHRNA5	ENST00000299565.5	1.389481	747	548	547	-859	-860	-2875	199	1406	2015
chr15	78882610	CHRNA5	ENST00000299565.5	1.623312	1076	877	876	-530	-531	-2546	199	1406	2015
chr15	79227402	CTSH	ENST00000220166.5	1.320437	432	323	322	-685	-686	-1757	109	1007	1071
chr15	79614658	TMED3	ENST00000299705.5	2.161137	943	756	755	102	101	-531	187	653	632
chr15	80181605	ST20-MTHFS	ENST00000479961.1	1.253704	440	137	136	-403	-404	-418	303	539	14
chr15	80181605	MTHFS	ENST00000258874.3	1.341503	269	209	208	-403	-404	-637	60	611	233
chr15	81271166	MESDC2	ENST00000261758.4	2.113709	1185	1099	1098	394	393	-3071	86	704	3464
chr15	81271349	MESDC2	ENST00000261758.4	2.060895	1002	916	915	211	210	-3254	86	704	3464
chr15	81271523	MESDC2	ENST00000261758.4	2.010678	828	742	741	37	36	-3428	86	704	3464
chr15	81271531	MESDC2	ENST00000261758.4	2.008369	820	734	733	29	28	-3436	86	704	3464
chr15	81271567	MESDC2	ENST00000261758.4	1.990071	784	698	697	-7	-8	-3472	86	704	3464
chr15	81271750	MESDC2	ENST00000261758.4	1.730496	601	515	514	-190	-191	-3655	86	704	3464
chr15	82336210	MEX3B	ENST00000558133.1	2.395119	2250	1837	1836	1360	1359	-2082	413	476	3441
chr15	82444591	EFTUD1	ENST00000268206.7	1.655367	2372	2204	2203	-1159	-1160	-1302	168	3362	142
chr15	83503309	WHAMM	ENST00000286760.4	2.771731	3549	3451	3450	1021	1020	-302	98	2429	1322
chr15	83685968	BTBD1	ENST00000261721.4	2.517325	2502	2300	2299	851	850	-794	202	1448	1644
chr15	83686011	BTBD1	ENST00000261721.4	2.491185	2459	2257	2256	808	807	-837	202	1448	1644
chr15	83686119	BTBD1	ENST00000261721.4	2.425532	2351	2149	2148	700	699	-945	202	1448	1644
chr15	83686804	BTBD1	ENST00000261721.4	2.009119	1666	1464	1463	15	14	-1630	202	1448	1644
chr15	83686849	BTBD1	ENST00000261721.4	1.979296	1621	1419	1418	-30	-31	-1675	202	1448	1644
chr15	83710529	BTBD1	ENST00000261721.4	1.561077	1015	813	812	-636	-637	-2281	202	1448	1644
chr15	83710564	BTBD1	ENST00000261721.4	1.536922	980	778	777	-671	-672	-2316	202	1448	1644
chr15	85186729	WDR73	ENST00000434634.2	1.975374	1169	1109	1108	-28	-29	-730	60	1136	701
chr15	85186822	WDR73	ENST00000434634.2	1.893580	1076	1016	1015	-121	-122	-823	60	1136	701
chr15	85186943	WDR73	ENST00000434634.2	1.787159	955	895	894	-242	-243	-944	60	1136	701
chr15	85212905	SEC11A	ENST00000268220.7	2.726316	1525	885	884	345	344	-130	640	539	474
chr15	86122236	AKAP13	ENST00000394518.2	1.110993	1031	937	936	-7505	-7506	-12183	94	8441	4677
chr15	86288099	AKAP13	ENST00000394518.2	2.040829	8727	8633	8632	191	190	-4487	94	8441	4677
chr15	89002824	MRPL46	ENST00000312475.4	2.145985	901	860	859	20	19	-117	41	839	136
chr15	89002959	MRPL46	ENST00000312475.4	1.863095	766	725	724	-115	-116	-252	41	839	136
chr15	89021117	MRPS11	ENST00000325844.4	1.841026	756	492	491	-93	-94	-1105	264	584	1011
chr15	89859852	POLG	ENST00000268124.5	2.290179	4183	3850	3849	130	129	-318	333	3719	447
chr15	89860099	FANCI	ENST00000310775.7	2.610448	4481	4396	4395	409	408	-261	85	3986	669
chr15	89860184	FANCI	ENST00000310775.7	2.737313	4566	4481	4480	494	493	-176	85	3986	669
chr15	90378575	C15orf38-AP3S2	ENST00000398333.3	2.142502	1403	1357	1356	172	171	-1035	46	1184	1206
chr15	90378575	AP3S2	ENST00000336418.4	2.034988	1146	754	753	172	171	-4744	392	581	4915
chr15	90630695	IDH2	ENST00000330062.3	1.582046	904	791	790	-568	-569	-1789	113	1358	1220
chr15	90814734	RP11-697E2.6	ENST00000561573.1	2.758219	3131	2868	2867	2214	2213	-706	263	653	2919
chr15	90814734	NGRN	ENST00000379095.3	1.673516	597	590	589	-286	-287	-706	7	875	419
chr15	90814745	RP11-697E2.6	ENST00000561573.1	2.761986	3142	2879	2878	2225	2224	-695	263	653	2919
chr15	90814745	NGRN	ENST00000379095.3	1.686073	608	601	600	-275	-276	-695	7	875	419
chr15	90814883	RP11-697E2.6	ENST00000561573.1	2.809247	3280	3017	3016	2363	2362	-557	263	653	2919
chr15	90814883	NGRN	ENST00000379095.3	1.843607	746	739	738	-137	-138	-557	7	875	419
chr15	90815001	RP11-697E2.6	ENST00000561573.1	2.849658	3398	3135	3134	2481	2480	-439	263	653	2919
chr15	90815001	NGRN	ENST00000379095.3	1.978311	864	857	856	-19	-20	-439	7	875	419
chr15	90815227	RP11-697E2.6	ENST00000561573.1	2.927055	3624	3361	3360	2707	2706	-213	263	653	2919
chr15	90815227	NGRN	ENST00000379095.3	2.492857	1090	1083	1082	207	206	-213	7	875	419
chr15	91185559	CRTC3	ENST00000420329.2	2.058346	2190	2044	2043	187	186	-3018	146	1856	3204
chr15	91186107	CRTC3	ENST00000420329.2	2.229329	2738	2592	2591	735	734	-2470	146	1856	3204
chr15	91346806	BLM	ENST00000355112.3	1.802539	3531	3414	3413	-840	-841	-1023	117	4253	182
chr15	91424729	FURIN	ENST00000268171.3	1.841090	2284	2006	2005	-379	-380	-1959	278	2384	1579
chr15	91424972	FURIN	ENST00000268171.3	1.942977	2527	2249	2248	-136	-137	-1716	278	2384	1579
chr15	91425092	FURIN	ENST00000268171.3	1.993291	2647	2369	2368	-16	-17	-1596	278	2384	1579
chr15	91463056	MAN2A2	ENST00000360468.3	2.013944	3509	3492	3491	39	38	-2758	17	3452	2796
chr15	91474378	HDDC3	ENST00000330334.3	2.639159	823	818	817	395	394	-223	5	422	617
chr15	91509541	PRC1	ENST00000361188.5	2.777989	3852	2641	2640	820	819	-234	1211	1820	1053
chr15	91510022	PRC1	ENST00000361188.5	2.321632	3371	2160	2159	339	338	-715	1211	1820	1053
chr15	91513681	PRC1	ENST00000361188.5	1.837452	2736	1525	1524	-296	-297	-1350	1211	1820	1053
chr15	91519939	PRC1	ENST00000361188.5	1.642504	2381	1170	1169	-651	-652	-1705	1211	1820	1053
